product,brand,price,oz_per_can,num_cans,price_per_oz,ingredients
Wellness CORE Signature Selects Shredded Boneless Chicken & Turkey Entree in Sauce Grain-Free Canned Cat Food,Wellness,$31.80,5.3,12.0,0.5000000000000001,"['Boneless Chicken', ' Chicken Broth', ' Water Sufficient for Processing', ' Tapioca Starch', ' Potato Starch', ' Chicken Liver', ' Eggs', ' Turkey', ' Natural Flavor', ' Salt', ' Sunflower Oil', ' Tricalcium Phosphate', ' Taurine', ' Magnesium Sulfate', ' Guar Gum', ' Vitamins [Vitamin E Supplement', ' Thiamine Hydrochloride', ' Niacin', ' Vitamin A Supplement', ' Pyridoxine Hydrochloride', ' d-Calcium Pantothenate', ' Riboflavin Supplement', ' Folic Acid', ' Vitamin D3 Supplement', ' Biotin', ' Vitamin B12 Supplement]', ' Potassium Chloride', ' Choline Chloride', ' Minerals [Zinc Amino Acid Chelate', ' Iron Amino Acid Chelate', ' Manganese Amino Acid Chelate', ' Copper Amino Acid Chelate', ' Potassium Iodide', ' Sodium Selenite].']"
Friskies Indoor Chunky Chicken & Turkey Casserole Canned Cat Food,Friskies,$13.68,5.5,24.0,0.10363636363636364,"['Water Sufficient for Processing', ' Chicken', ' Wheat Gluten', ' Meat By-Products', ' Liver', ' Rice', ' Powdered Cellulose', ' Corn Starch-Modified', ' Turkey', ' Spinach', ' Artificial and Natural Flavors', ' Soy Flour', ' Tricalcium Phosphate', ' Potassium Chloride', ' Added Color', ' Taurine', ' Choline Chloride', ' Salt', ' Thiamine Mononitrate', ' Vitamin E Supplement', ' Zinc Sulfate', ' Ferrous Sulfate', ' Niacin', ' Calcium Pantothenate', ' Vitamin A Supplement', ' Menadione Sodium Bisulfite Complex (Vitamin K)', ' Copper Sulfate', ' Manganese Sulfate', ' Xanthan Gum', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin B-12 Supplement', ' Biotin', ' Folic Acid', ' Vitamin D-3 Supplement', ' Potassium Iodide. G-6081.']"
Purina Pro Plan Veterinary Diets EN Gastroenteric Formula Canned Cat Food,Purina Pro Plan Veterinary Diets,$47.99,5.5,24.0,0.3635606060606061,"['Meat By-Products', ' Water Sufficient For Processing', ' Liver', ' Rice', ' Chicken Hearts', ' Soy Protein Isolate', ' Turkey', ' Oat Hulls', ' Calcium Gluconate', ' Artificial And Natural Flavors', ' Fish Oil', ' Inulin', ' Guar Gum', ' Tricalcium Phosphate', ' Potassium Chloride', ' Taurine', ' Salt', ' Magnesium Sulfate', ' Mono And Dicalcium Phosphate', ' Vitamin E Supplement', ' Carrageenan', ' Zinc Sulfate', ' Ferrous Sulfate', ' Thiamine Mononitrate (Vitamin B-1)', ' Niacin (Vitamin B-3)', ' Copper Sulfate', ' Manganese Sulfate', ' Calcium Pantothenate (Vitamin B-5)', ' Vitamin A Supplement', ' Menadione Sodium Bisulfite Complex (Vitamin K)', ' Pyridoxine Hydrochloride (Vitamin B-6)', ' Riboflavin Supplement (Vitamin B-2)', ' Vitamin B-12 Supplement', ' Biotin (Vitamin B-7)', ' Folic Acid (Vitamin B-9)', ' Potassium Iodide', ' Vitamin D-3 Supplement.']"
Fancy Feast Creamy Delights Salmon Feast Canned Cat Food,Fancy Feast,$12.47,3.0,24.0,0.17319444444444446,"['Salmon', ' Liver', ' Meat By-Products', ' Fish Broth', ' Fish', ' Turkey', ' Milk', ' Artificial and Natural Flavors', ' Tricalcium Phosphate', ' Added Color', ' Guar Gum', ' Potassium Chloride', ' Salt', ' Taurine', ' Magnesium Sulfate', ' Mono and Dicalcium Phosphate', ' Red 3', ' Thiamine Mononitrate', ' Vitamin E Supplement', ' Zinc Sulfate', ' Ferrous Sulfate', ' Niacin', ' Calcium Pantothenate', ' Copper Sulfate', ' Vitamin A Supplement', ' Manganese Sulfate', ' Menadione Sodium Bisulfite Complex (Vitamin K)', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin B-12 Supplement', ' Biotin', ' Folic Acid', ' Vitamin D-3 Supplement', ' Potassium Iodide. A-7038.']"
Wellness Complete Health Chicken & Herring Formula Grain-Free Canned Cat Food,Wellness,$37.56,2.5,12.0,1.252,"['Chicken', ' Chicken Liver', ' Whitefish', ' Chicken Broth', ' Herring', ' Carrots', ' Natural Flavor', ' Guar Gum', ' Cranberries', ' Ground Flaxseed', ' Potassium Chloride', ' Taurine', ' Salt', ' Cassia Gum', ' Xanthan Gum', ' Choline Chloride', ' Iron Proteinate', ' Zinc Proteinate', ' Thiamine Mononitrate', ' Beta-Carotene', ' Vitamin E Supplement', ' Copper Proteinate', ' Manganese Proteinate', ' Sodium Selenite', ' Niacin', ' d-Calcium Pantothenate', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin A Supplement', ' Biotin', ' Potassium Iodide', ' Vitamin D3 Supplement', ' Vitamin B12 Supplement', ' Folic Acid.']"
Weruva Cats in the Kitchen Pumpkin Jack Splash Tuna in Pumpkin Soup Grain-Free Cat Food Pouches,Weruva,$16.99,3.0,12.0,0.4719444444444444,"['Water Sufficient For Processing', ' Tuna', ' Pumpkin', ' Tapioca Starch', ' Sunflower Seed Oil', ' Calcium Lactate', ' Tricalcium Phosphate', ' Xanthan Gum', ' Choline Chloride', ' Taurine', ' Zinc Sulfate', ' Vitamin E Supplement', ' Thiamine Mononitrate (Vitamin B1)', ' Nicotinic Acid (Vitamin B3)', ' Calcium Pantothenate', ' Manganese Sulfate', ' Vitamin A Supplement', ' Ferrous Sulfate', ' Riboflavin Supplement (Vitamin B2)', ' Pyridoxine Hydrochloride (Vitamin B6)', ' Vitamin D3 Supplement', ' Copper Sulfate', ' Folic Acid', ' Potassium Iodide', ' Menadione Sodium Bisulfite Complex (Source of Vitamin K)', ' Biotin', ' Vitamin B12 Supplement.']"
Iams Purrfect Delights Tuna-Topia Dinner Flaked in Sauce Canned Cat Food,Iams,$14.16,3.0,24.0,0.19666666666666666,"['Fish Broth', ' Tuna', ' Modified Tapioca Starch', ' Sunflower Oil', ' Natural Flavor', ' Calcium Sulfate', ' Tricalcium Phosphate', ' Guar Gum', ' Taurine', ' Minerals (Iron Glycine Complex', ' Zinc Glycine Complex', ' Manganese Glycine Complex', ' Copper Glycine Complex', ' Sodium Selenite', ' Potassium Iodide)', ' Choline Chloride', ' Carrageenan', ' Vitamins (Vitamin E Supplement', ' Niacin Supplement', ' Vitamin A Supplement', ' Vitamin B12 Supplement', ' Pyridoxine Hydrochloride (Source of Vitamin B6)', ' Calcium Pantothenate', ' Riboflavin Supplement (Source of Vitamin B2)', ' Biotin Supplement', ' Vitamin D3 Supplement', ' Folic Acid', ' Menadione Sodium Bisulfite Complex (Source of Vitamin K3))', ' Thiamine Mononitrate (Source of Vitamin B1)', ' Magnesium Oxide', ' Sodium Nitrite (To Promote Color Retention).']"
Fancy Feast Medleys Shredded Tuna Fare Canned Cat Food,Fancy Feast,$18.96,3.0,24.0,0.26333333333333336,"['Fish Broth', ' Tuna', ' Wheat Gluten', ' Liver', ' Meat By-Products', ' Spinach', ' Chicken', ' Corn Starch-Modified', ' Artificial and Natural Flavors', ' Tricalcium Phosphate', ' Soy Protein Concentrate', ' Salt', ' Added Color', ' Potassium Chloride', ' Taurine', ' Choline Chloride', ' Magnesium Sulfate', ' Red 3', ' Thiamine Mononitrate', ' Vitamin E Supplement', ' Zinc Sulfate', ' Ferrous Sulfate', ' Niacin', ' Calcium Pantothenate', ' Vitamin A Supplement', ' Menadione Sodium Bisulfite Complex (Source of Vitamin K Activity)', ' Copper Sulfate', ' manganese Sulfate', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin B-12 Supplement', ' Biotin', ' Folic Acid', ' Vitamin D-3 Supplement', ' Potassium Iodide. C-6722.']"
American Journey Minced Salmon & Tuna Recipe in Gravy Grain-Free Canned Cat Food,American Journey,$22.99,3.0,24.0,0.3193055555555555,"['Salmon', ' Fish Broth', ' Chicken Broth', ' Chicken Liver', ' Tuna', ' Chicken', ' Dried Egg White', ' Peas', ' Natural Flavor', ' Sunflower Oil', ' Dried Egg Product', ' Guar Gum', ' Flaxseed', ' Sodium Phosphate', ' Salt', ' Taurine', ' Calcium Carbonate', ' Potassium Chloride', ' Cranberries', ' Blueberries', ' Choline Chloride', ' Tricalcium Phosphate', ' Inulin', ' DL-Methionine', ' Iron Proteinate', ' Zinc Proteinate', ' Thiamine Mononitrate', ' Fish Oil (Preserved with Mixed Tocopherols)', ' Vitamin E Supplement', ' Copper Proteinate', ' Manganese Proteinate', ' Sodium Selenite', ' Niacin Supplement', ' d-Calcium Pantothenate', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin A Supplement', ' Biotin', ' Potassium Iodide', ' Vitamin D3 Supplement', ' Vitamin B12 Supplement', ' Folic Acid', ' Rosemary Extract.']"
Fancy Feast Kitten Tender Chicken Feast Canned Cat Food,Fancy Feast,$15.36,3.0,24.0,0.21333333333333332,"['Chicken', ' Liver', ' Meat By-Products', ' Chicken Broth', ' Fish', ' Milk', ' Egg Product', ' Artificial And Natural Flavors', ' Added Color', ' Guar Gum', ' Minerals [Potassium Chloride', ' Magnesium Sulfate', ' Zinc Sulfate', ' Ferrous Sulfate', ' Copper Sulfate', ' Manganese Sulfate', ' Potassium Iodide]', ' Tricalcium Phosphate', ' Salt', ' Taurine', ' Vitamins [Vitamin E Supplement', ' Thiamine Mononitrate (Vitamin B-1)', ' Niacin (Vitamin B-3)', ' Calcium Pantothenate (Vitamin B-5)', ' Vitamin A Supplement', ' Menadione Sodium Bisulfite Complex (Vitamin K)', ' Pyridoxine Hydrochloride (Vitamin B-6)', ' Riboflavin Supplement (Vitamin B-2)', ' Vitamin B-12 Supplement', ' Biotin (Vitamin B-7)', ' Folic Acid (Vitamin B-9)', ' Vitamin D-3 Supplement]. A662318']"
Friskies Extra Gravy Pate with Turkey in Savory Gravy Canned Cat Food,Friskies,$12.72,5.5,24.0,0.09636363636363637,"['Meat By-Products', ' Water Sufficient For Processing', ' Poultry By-Products', ' Chicken', ' Turkey', ' Fish', ' Artificial And Natural Flavors', ' Carrageenan', ' Calcium Sulfate', ' Added Color', ' Guar Gum', ' Potassium Chloride', ' Salt', ' Magnesium Sulfate', ' Mono And Dicalcium Phosphate', ' Taurine', ' Choline Chloride', ' Thiamine Mononitrate', ' Zinc Sulfate', ' Vitamin E Supplement', ' Ferrous Sulfate', ' Niacin', ' Copper Sulfate', ' Calcium Pantothenate', ' Vitamin A Supplement', ' Manganese Sulfate', ' Menadione Sodium Bisulfite Complex (Vitamin K)', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin B-12 Supplement', ' Biotin', ' Folic Acid', ' Vitamin D-3 Supplement', ' Potassium Iodide. A627217.']"
Purina Beyond Grain-Free Chicken & Sweet Potato Pate Recipe Canned Cat Food,Purina Beyond,$11.77,3.0,12.0,0.3269444444444444,"['Chicken', ' Liver', ' Chicken Broth', ' Fish', ' Sweet Potatoes', ' Carrots', ' Egg Product', ' Potassium Chloride', ' Guar Gum', ' Taurine', ' Choline Chloride', ' Salt', ' Thiamine Mononitrate', ' Vitamin E Supplement', ' Zinc Sulfate', ' Ferrous Sulfate', ' Niacin', ' Calcium Pantothenate', ' Vitamin A Supplement', ' Copper Sulfate', ' Menadione Sodium Bisulfite Complex (Source of Vitamin K Activity)', ' Manganese Sulfate', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin B-12 Supplement', ' Biotin', ' Folic Acid', ' Vitamin D-3 Supplement', ' Potassium Iodide.']"
Wellness Natural Grain Free Gravies Chicken Dinner Canned Cat Food,Wellness,$14.76,3.0,12.0,0.41,"['Chicken', ' Chicken Broth', ' Turkey Broth', ' Chicken Liver', ' Dried Egg Whites', ' Dried Ground Peas', ' Natural Flavor', ' Carrots', ' Guar Gum', ' Sodium Phosphate', ' Ground Flaxseed', ' Salt', ' Potassium Chloride', ' Taurine', ' Choline Chloride', ' Cranberries', ' Minerals (Iron Amino Acid Chelate', ' Zinc Amino Acid Chelate', ' Copper Amino Acid Chelate', ' Manganese Amino Acid Chelate', ' Sodium Selenite', ' Potassium Iodide)', ' Vitamins (Thiamine Mononitrate', ' Vitamin E Supplement', ' Niacin', ' d-Calcium Pantothenate', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin A Supplement', ' Biotin', ' Vitamin D3 Supplement', ' Vitamin B12 Supplement', ' Folic Acid).']"
Earthborn Holistic Harbor Harvest Grain-Free Natural Canned Cat & Kitten Food,Earthborn Holistic,$38.16,5.5,24.0,0.28909090909090907,"['Fish Broth', ' Tuna', ' Salmon', ' Whitefish', ' Carrots', ' Peas', ' Potatoes', ' Natural Flavors', ' Sunflower Oil', ' Tricalcium Phosphate', ' Guar Gum', ' Potassium Chloride', ' Taurine', ' Choline Chloride', ' Iron Proteinate', ' Zinc Proteinate', ' Beta-Carotene', ' Niacin', ' Vitamin E Supplement', ' Thiamine Mononitrate', ' Vitamin B12 Supplement', ' Manganese Proteinate', ' Copper Proteinate', ' Vitamin A Supplement', ' Calcium Pantothenate', ' Riboflavin Supplement', ' Pyridoxine Hydrochloride', ' Biotin', ' Sodium Selemite', ' Vitamin D3 Supplement', ' Folic Acid', ' Menadione Sodium Bisulfite Complex (Source of Vitamin K)', ' Potassium Iodide.']"
Rachael Ray Nutrish Tuna Purrfection Natural Grain-Free Wet Cat Food,Rachael Ray Nutrish,$22.14,2.8,24.0,0.32946428571428577,"['Tuna', ' Water', ' Vegetable Oil', ' Powdered Cellulose', ' Tricalcium Phosphate', ' Salt', ' Guar Gum', ' Xanthan Gum', ' Celery Powder', ' Potassium Chloride', ' Choline Chloride', ' Magnesium Sulfate', ' Calcium Carbonate', ' Carrageenan', ' Cassia Gum', ' Fructooligosaccharide', ' Taurine', ' Paprika Powder', ' Zinc Proteinate', ' Iron Proteinate', ' L-Ascorbyl-2-Polyphosphate (Source of Vitamin C)', ' Vitamin E Supplement', ' Thiamine Mononitrate', ' Niacin', ' Manganese Proteinate', ' Vitamin A Supplement', ' Copper Proteinate', ' Calcium Iodate', ' Pantothenic Acid', ' Sodium Selenite', ' Riboflavin', ' Vitamin B12 Supplement', ' Pyridoxine Hydrochloride', ' Folic Acid', ' Vitamin D3 Supplement', ' Biotin', ' Menadione Sodium Bisulfite Complex (Source Of Vitamin K Activity).']"
Royal Canin Ultra Light Thin Slices in Gravy Canned Cat Food,Royal Canin,$36.50,3.0,24.0,0.5069444444444444,"['Water Sufficient For Processing', ' Chicken By-Products', ' Chicken Liver', ' Pork Liver', ' Pork By-Products', ' Wheat Gluten', ' Gelatin', ' Powdered Cellulose', ' Natural Flavors', ' Pork Plasma', ' Wheat Flour', ' Modified Corn Starch', ' Potassium Chloride', ' Guar Gum', ' Calcium Sulfate', ' Sodium Tripolyphosphate', ' Taurine', ' Choline Chloride', ' Citric Acid', ' Carrageenan', ' Vitamins [Dl-Alpha Tocopherol Acetate (Source Of Vitamin E)', ' Thiamine Mononitrate (Vitamin B1)', ' Niacin Supplement', ' Biotin', ' D-Calcium Pantothenate', ' Pyridoxine Hydrochloride (Vitamin B6)', ' Riboflavin Supplement', ' Folic Acid', ' Vitamin B12 Supplement', ' Vitamin D3 Supplement]', ' L-Carnitine', ' Trace Minerals [Zinc Proteinate', ' Zinc Oxide', ' Ferrous Sulfate', ' Copper Sulfate', ' Manganous Oxide', ' Sodium Selenite', ' Calcium Iodate]', ' Magnesium Oxide.']"
Sheba Perfect Portions Grain-Free Savory Chicken Entree Cat Food Trays,Sheba,$19.20,2.6,24.0,0.30769230769230765,"['Chicken', ' Chicken Broth', ' Meat By-Products', ' Chicken Liver', ' Poultry By-Products', ' Natural Flavor', ' Minerals (Potassium Chloride', ' Magnesium Sulfate', ' Calcium Carbonate', ' Zinc Sulfate', ' Iron Sulfate', ' Manganese Sulfate', ' Potassium Iodide', ' Copper Sulfate)', ' Guar Gum', ' Added Color', ' Sodium Tripolyphosphate', ' Fish Oil (Preserved with Mixed Tocopherols)', ' Vitamins (Choline Chloride', ' Thiamine Mononitrate [Vitamin B1]', ' Vitamin E Supplement', ' Pyridoxine Hydrochloride [Vitamin B6]', ' Vitamin D3 Supplement', ' Folic Acid', ' Menadione Sodium Bisulfite Complex [Source of Vitamin K Activity])', ' Dl-Methionine', ' Salt', ' Taurine.']"
Meow Mix Tender Favorites with Real Salmon & Crab Meat in Sauce Cat Food Trays,Meow Mix,$5.88,75.0,12.0,0.006533333333333333,"['Tuna', ' Fish Broth', ' Sardine', ' Salmon', ' Crab', ' Natural and Artificial Flavors', ' Vegetable Oil', ' Tricalcium Phosphate', ' Guar Gum', ' Carrageenan', ' Calcium Sulfate', ' Salt', ' Vitamins [Vitamin E Supplement', ' Niacin', ' Thiamine Mononitrate', ' Vitamin A Supplement', ' Pantothenic Acid', ' Riboflavin Supplement', ' Pyridoxine Hydrochloride (Vitamin B6)', ' Biotin', ' Vitamin D3 Supplement', ' Vitamin B12 Supplement', ' Folic Acid', ' Menadione Sodium Bisulfite Complex (Source of Vitamin K Activity)]', ' Minerals (Ferrous Sulfate Monohydrate', ' Zinc Oxide', ' Manganese Sulfate Monohydrate', ' Copper Proteinate', ' Sodium Selenite', ' Potassium Iodide)', ' Annatto Extract (Color)', ' Canthaxanthin (Color)', ' Sodium Nitrite (To Promote Color Retention).']"
Purina Pro Plan Focus Adult Classic Urinary Tract Health Formula Beef & Chicken Entree Canned Cat Food,Purina Pro Plan,$23.28,3.0,24.0,0.32333333333333336,"['Meat By-Products', ' Water Sufficient for Processing', ' Chicken By-Products', ' Beef', ' Chicken', ' Rice', ' Guar Gum', ' Potassium Chloride', ' Tricalcium Phosphate', ' Salt', ' Taurine', ' Added Color', ' Carrageenan', ' Zinc Sulfate', ' Thiamine Mononitrate', ' Vitamin E Supplement', ' Ferrous Sulfate', ' Niacin', ' Copper Sulfate', ' Manganese Sulfate', ' Calcium Pantothenate', ' Vitamin A Supplement', ' Menadione Sodium Bisulfite Complex (Source of Vitamin K Activity)', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin B-12 Supplement', ' Biotin', ' Folic Acid', ' Vitamin D-3 Supplement', ' Potassium Iodide.']"
Weruva Cats in the Kitchen 1 If By Land  2 If By Sea Tuna  Beef & Salmon Recipe Grain-Free Cat Food Pouches,Weruva,$16.99,3.0,12.0,0.4719444444444444,"['Water Sufficient For Processing', ' Tuna', ' Beef', ' Salmon', ' Tapioca Starch', ' Sunflower Seed Oil', ' Calcium Lactate', ' Xanthan Gum', ' Tricalcium Phosphate', ' Choline Chloride', ' Taurine', ' Zinc Sulfate', ' Vitamin E Supplement', ' Nicotinic Acid (Vitamin B3)', ' Thiamine Mononitrate (Vitamin B1)', ' Calcium Pantothenate', ' Manganese Sulfate', ' Vitamin A Supplement', ' Ferrous Sulfate', ' Riboflavin Supplement (Vitamin B2)', ' Pyridoxine Hydrochloride (Vitamin B6)', ' Copper Sulfate', ' Folic Acid', ' Vitamin D3 Supplement', ' Potassium Iodide', ' Menadione Sodium Bisulfite Complex (Source of Vitamin K)', ' Biotin', ' Vitamin B12 Supplement.']"
Sheba Perfect Portions Grain-Free Tender Beef Entree Cat Food Trays,Sheba,$19.20,2.6,24.0,0.30769230769230765,"['Beef', ' Meat Broth', ' Meat By-Products', ' Chicken Liver', ' Beef Liver', ' Chicken', ' Poultry By-Products', ' Minerals (Calcium Carbonate', ' Potassium Chloride', ' Magnesium Sulfate', ' Zinc Sulfate', ' Iron Sulfate', ' Manganese Sulfate', ' Potassium Iodide', ' Copper Sulfate)', ' Natural Flavor', ' Guar Gum', ' Added Color', ' Sodium Tripolyphosphate', ' Fish Oil (Preserved with Mixed Tocopherols)', ' Vitamins (Choline Chloride', ' Thiamine Mononitrate [Vitamin B1]', ' Vitamin E Supplement', ' Pyridoxine Hydrochloride [Vitamin B6]', ' Vitamin D3 Supplement', ' Folic Acid', ' Menadione Sodium Bisulfite Complex [Source of Vitamin K Activity])', ' Dl-Methionine', ' Salt', ' Taurine.']"
Hill's Prescription Diet m/d GlucoSupport with Liver Flavor Canned Cat Food,Hill's Prescription Diet,$47.49,5.5,24.0,0.3597727272727273,"['New Formula: Pork Liver', ' Pork By-Products', ' Water', ' Chicken Fat', ' Corn Starch', ' Potato Protein', ' Calcium Sulfate', ' Powdered Cellulose', ' Natural Flavor', ' Guar Gum', ' Fish Oil', ' Iodized Salt', ' Potassium Chloride', ' Locust Bean Gum', ' Taurine', ' Carrageenan', ' Dl-Methionine', ' Vitamins (Vitamin E Supplement', ' L-Ascorbyl-2-Polyphosphate (Source Of Vitamin C)', ' Thiamine Mononitrate', ' Niacin Supplement', ' Calcium Pantothenate', ' Vitamin B12 Supplement', ' Pyridoxine Hydrochloride', ' Biotin', ' Riboflavin Supplement', ' Menadione Sodium Bisulfite Complex (Source Of Vitamin K)', ' Vitamin D3 Supplement', ' Folic Acid)', ' Choline Chloride', ' L-Carnitine', ' L-Lysine', ' Minerals (Zinc Oxide', ' Ferrous Sulfate', ' Manganese Sulfate', ' Copper Sulfate', ' Calcium Iodate)', ' Beta-Carotene.']"
Nutro Max Adult With Savory Venison Chunks in Sauce Canned Cat Food,Nutro Max,$19.20,3.0,24.0,0.26666666666666666,"['Chicken Broth', ' Chicken', ' Chicken Liver', ' Beef Liver', ' Potato Starch', ' Venison', ' Pork Plasma', ' Wheat Gluten', ' Salt', ' Natural Flavors', ' Guar Gum', ' Calcium Carbonate', ' Sodium Phosphate', ' Potassium Chloride', ' Dl-Methionine', ' Xanthan Gum', ' Taurine', ' Ferrous Sulfate', ' Vitamin E Supplement', ' Choline Chloride', ' Zinc Oxide', ' Thiamine Mononitrate (Vitamin B1)', ' Copper Proteinate', ' Manganous Sulfate', ' Niacin', ' D-Calcium Pantothenate', ' Vitamin A Supplement', ' Vitamin D3 Supplement', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Potassium Iodide', ' Vitamin B12 Supplement', ' Sodium Selenite', ' Folic Acid', ' Biotin.']"
Sheba Perfect Portions Grain-Free Delicate Salmon Entree Cat Food Trays,Sheba,$19.20,2.6,24.0,0.30769230769230765,"['Salmon', ' Meat By-Products', ' Meat Broth', ' Chicken Liver', ' Chicken', ' Poultry By-Products', ' Minerals (Potassium Chloride', ' Calcium Carbonate', ' Magnesium Sulfate', ' Zinc Sulfate', ' Iron Sulfate', ' Manganese Sulfate', ' Potassium Iodide', ' Copper Sulfate)', ' Added Color', ' Guar Gum', ' Sodium Tripolyphosphate', ' Fish Oil (Preserved with Mixed Tocopherols)', ' Vitamins (Choline Chloride', ' Thiamine Mononitrate [Vitamin B1]', ' Vitamin E Supplement', ' Pyridoxine Hydrochloride [Vitamin B6]', ' Vitamin D3 Supplement', ' Folic Acid', ' Menadione Sodium Bisulfite Complex [Source of Vitamin K Activity])', ' Dl-Methionine', ' Salt', ' Taurine', ' Natural Flavor.']"
