product,review_author,rating,review_text,helpful_rank
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Sarah13,5,"This is the favorite Tiki Cat flavor for my 3 kitties.  There is actual chunks of fish, so if your cats are like mine, they like to grab the chunks out of the bowl and eat them on the floor/food mat.  I keep this from happening by mashing the fish chunks up with a fork before feeding.  They love those chunks, though.. so when it's time to was the food mat anyway, I let them have it as is :)",2
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Buddy,5,Kitties love this brand...with sardines.....two happy Maine Coons,2
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Puddi,5,"I run a sharp knife thru the chunks, otherwise they leave it on their plate. But if I cut it up, they tuck right into it.",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Sphynxmom,5,We buy this brand alot. My Sphynx were on a raw diet now they aren't so this has whole real chunks of fish. I have a kitty that can't have chicken so this is perfect for feed all 4 kitties!,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Jojo,5,I switched my Amber over from dry food to wet when I got her from my daughter. She wanted no parts of wet food in the beginning until I gave her Tiki sardines in lobster sauce. Even now in over a month she will eat Blue Wilderness Chicken Paté only when really hungry but the sardines she devours. I know they shouldn’t have fish much and it’s not a natural food for cats but I give it to her about once a week to make her eat a good meal.,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",ChoosyCats,2,"I have five cats and all are very finicky eaters.  I was looking for a healthy wet cat food and hoping that the kitties will like this, but they only licked it, then tried to bury it.",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",erin,5,My baby girl loves this one. It's her favorite of all the flavors.,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",SiberianMama,5,My Siberians love the sardine cutlets.  And it's nice to have recognizable meat.,1
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",ElvisMom,5,"My cats are pretty spoiled. They are picky eaters. But, they absolutely lick their bowls clean when they get Tiki Cat food! And as a bonus, it is very high quality!",1
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Nonickname,5,"My cat likes sardines.
She is picky on fish.
This lasts 3 or 4 days per can.
She chows down on it.",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Sashie,2,"My cats will only eat the gravy, not the sardines.  I have mashed it. Liquified it but eat ver small amounts.  I am frustrated.",0
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",4Meows4me,1,"My kitties love gravy so I thought by the description, they would love it. Not!

Weruva is a good brand but the consistency of the food is mushy so it might be a textural issue. In any case, I won’t be buying more.",0
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",felines,3,"2 of 3 liked it but it was only a few licks and then walking away and sitting down away from the dish looking up for something different.  It wasn't a flop, though, and is a good brand so will keep the rest as part of whole rotational feeding.",1
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",Jordan,5,My cat loves all Weruva flavors (besides la Isla bonita) and this one is no different. Gobbles it up every time.,1
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",Dana,4,"I tried a can of this flavor from a local store nearby. The kitties have tried the other cats in the kitchen variety, except for this one. My youngest boy ended up eating a bit of it then left the other half of the pate in his bowl. It smelled great, and was a smooth pate consistency. Sadly it wasn't a hit with my youngest, but let my oldest finish it off and he devoured it. So far the other 2 kitties like it. Weruva always has great ingredients, no gmos, nor any fillers.",1
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",Jane,5,"Most of my fosters and adults think this food is the cat's meow.  High quality ingredients and perfect texture, ie not a total pate and not too much liquid.",1
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",mimo,5,My 13 year old cat was diagnosed with diabetes. Based on research and discussion with her vet I put her on all wet food diet. I use Weruva because it is higher protein and my cat loves it. At the vet each week we watched her sugar level change and were able to take her off of insulin.  She is now in remission. We still monitor her blood sugar and it is staying at optimum levels. I believe the Weruva food made the difference for our cat.,2
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",Lindacatmom,5,"My three cats all Love the wet Weruva! After experimenting with several different flavors, I can say that the Splash Dance and LamburGini are the favorites. They like  the pate texture best of all.",4
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",Melana,1,"My 6 cats don't like this one at all, even one that is never picky.  Not sure why ;(",1
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",PupFerToo,2,"We always look to buy a new flavor locally so as not to take advantage of Chewy's ""return"" policy. Upon finding this we were happy to add another recipe to the rotation. Two out of three picky eaters gobbled down our test can. When the case arrived they conspired and won't even taste it now. Sniff and walk away with indignation. We've tried a couple of times and now going to clear the shelf space. 

We love Weruva and we love Chewy...just want to put this out there.   Though, we all know that what cats will eat is one of the unsolved mysteries of the universe. 

Two stars just because it's Weruva and they usually deserve 5!",4
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",Cheraud,5,"I always trusted Weruva brand of food.  They have very high standards for their product.  I had a question regarding the food, and I wanted to speak to customer service, and the CEO of the company emailed me back.  How many times does that happen?

I need a food low in phosphorus, and every can delivers that need.

My cat loves all of their flavors.  I try to vary his selection, so he won't get bored.  I just tried the Cats In The Kitchen - Splash Dance and he devours every morsel of it.   They have several divisions within the line, so it makes it easy to pick other flavors.  The  only thing I do not like is some of their lines are very expensive, and it turns out it is mostly gravy.  Especially",2
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",Stacy0412,5,"My three cats are very ""picky"" eaters. However, they love this food!! Never thought I'd find something they would like. Amen for Cats in the Kitchen Splash Dance!!",1
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",poco,1,My five cats enjoy Weruva except for the chicken and ocean fish. Even if I mix it with other food they like they will avoid eating it.,1
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",00ZsaZsa00,4,I switched my cat from a combination of store-bought and dry foods to all Weruva. He's in kitty heaven! This flavor slides out of the can like a little pudding and that's just how he likes it. Never a morsel remains.,5
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",scward,5,"I have two cats that I just adore and so of course I want to feed them the best. I feed all my pets grain free foods and this is one of my favorites for my cats. I've tried other brands and they won't even touch it. When I open a can of this, they try and eat it out of the can before I can even get it in their food bowl. They clean their bowl so well, that sometimes it makes me wonder if I fed them. I think it's a trick on their part to get another can! LOL",4
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",janie333,5,"Our cats love this food. In fact, they love the ""Cats in the Kitchen"" line of food because it tastes great and I love it because it is very moist and healthy for them. You can always see large chunks of meat and the ingredients are top-quality. I'm very pleased with the Weruva foods and will continue to feed them to our cats. The Splash Dance is a particular favorite at our house.",4
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",Pawmrx,5,"This is great stuff. A packed can of chicken and ocean fish, with plenty of liquid to keep them hydrated. Mom especially likes it because it tempers too much fish in a diet with chicken. Due to the dangers of mercury in a full fish diet, this is a safer choice.",2
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",MaxwellandKelvin,5,"One of my kittens is crazy-picky, and he likes this one. His brother will eat anything I give him, but he gobbles this one with extra gusto. Definitely on our list!",2
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",shaz,1,None of them like this flavor. The outdoor kitties could take it or leave it also.,3
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",Annap45,5,I have been very pleased with Chewy. My last deliver was poorly packed and a punctured dogfood bag had emptied kibble into the packing box. One call to Chewy and the bag was replaced without question. Can't beat that. Deliveries are always within 2 to 3 days.,4
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",KarmaCat85,5,My 3 cats (including a very finicky male) seem to really enjoy this particular flavor!,3
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",DEEE,5,my cats are fussy and love the variety of Weruva choices.Thanks Chewy. You make it so convenient and reliable. My kitties have medical issues and this helps to have a company who cares for their customers satisfaction. It is refreshing actually.,3
"Weruva Cats in the Kitchen Splash Dance Chicken & Ocean Fish Au Jus Grain-Free Canned Cat Food, 6-oz, case of 24",Jill,5,"Six cats, six different tastes and finally a brand of food that they all love and I feel good feeding them! This food is top quality and it all looks good enough for me to eat! I would definitely recommend this food!",3
